title,visitId,name,persistentCart,timestamp
"Cart - Best Buy","005ea8b6-28da-43d7-a6b7-430f71630754","SASI2025","True","2025-01-21 06:14:20"
"Track Your Repair - Best Buy","6a038af7-b3e4-4418-82d1-0761ce7f2b0f","MANIDEEPBOYAPATI9","False","2025-01-21 12:38:13"
"Best Buy Top Deals","cce0ce8b-7d77-45b6-9957-0bba43dfdb2d","ABAGAM","False","2025-01-21 02:44:16"
"Remote Support: Geek Squad - Best Buy","ea4e94e5-ef37-45b7-ab44-88676a2d47f7","RTUMMALA999","False","2025-01-21 16:27:30"
"Clearance Electronics Outlet - Best Buy","bd8360cb-f18c-4061-8a26-32aaef85d0da","SRIBIGDATA24","False","2025-01-21 09:42:06"
"Best Buy | Official Online Store | Shop Now &amp; Save","38b40dad-3d16-4bf4-b8ac-26a31bc6df2a","RTUMMALA999","True","2025-01-21 08:46:52"
"Best Buy Support & Customer Service","491d2469-6b56-4dbd-a227-9b81212cadf8","SASI2025","False","2025-01-21 20:40:28"
"Member Deals - Best Buy","ad4a2e7e-6dd6-4f9b-8cc2-9b1f71cd6312","BHAVANA916","True","2025-01-21 21:37:35"
"Track Your Repair - Best Buy","ab83670c-6198-4c5b-816f-63acc3ca5fed","NANDY_12","False","2025-01-21 08:21:51"
"Clearance Electronics Outlet - Best Buy","c682df13-ba95-45d1-b751-1b40fe0aac5c","ANVITAD23","False","2025-01-21 15:53:58"
"Cart - Best Buy","3e742d83-3de1-4e73-9caf-543e7227acb6","BHAVANA916","False","2025-01-21 18:46:32"
"Member Deals - Best Buy","3c74ff51-141f-4200-9b5d-27433169a853","ABAGAM","False","2025-01-21 17:50:01"
"Clearance Electronics Outlet - Best Buy","ece17b9d-4e33-4dd6-b3e4-58ede072cf83","NAGALAKSHMI529","True","2025-01-21 06:30:50"
"Deal of the Day: Electronics Deals - Best Buy","e6cef4d0-d8a3-4a8f-a82f-069b4769c9bc","SHIVA005_ARCH","False","2025-01-21 15:36:19"
"Track Your Repair - Best Buy","4bddc925-4e0e-48b5-9a77-dea49c9603bf","AMRUTHABOYAPATI","False","2025-01-21 08:56:29"
"Best Buy | Official Online Store | Shop Now &amp; Save","a6835316-33de-48c7-9a44-131fe310fe8f","NAGALAKSHMI529","True","2025-01-21 00:14:35"
"Deal of the Day: Electronics Deals - Best Buy","3a87ad59-37d0-4f9e-84be-518d56049366","ANVITAD23","True","2025-01-21 16:55:24"
"Deal of the Day: Electronics Deals - Best Buy","3613dccc-b48c-4ea3-9d76-34e0c56d9bfd","MANIDEEPBOYAPATI9","True","2025-01-21 21:29:46"
"Best Buy Top Deals","7c72a25c-ea66-4f65-a847-d70ea9d7ca8e","NANDY_12","False","2025-01-21 08:03:06"
"Best Buy Top Deals","182f751d-2d70-424c-a455-b971ad2f5f72","SASI2025","True","2025-01-21 20:24:01"
"Best Buy Support & Customer Service","75ea96a8-d0d9-4a0c-b8e4-c4ebbc3a577c","RTUMMALA999","True","2025-01-21 17:26:39"
"Track Your Repair - Best Buy","042f3936-b078-4b44-af11-234f9d86397e","SRIKANTHPITTA18","False","2025-01-21 20:00:28"
"Best Buy Top Deals","fa9fca17-34f5-4a67-a463-bc5184b42361","SHIVA005_ARCH","False","2025-01-21 10:39:29"
"Member Deals - Best Buy","96516a96-c6f1-464c-8f2e-8844cb57e6d7","NAGALAKSHMI529","False","2025-01-21 17:43:00"
"Remote Support: Geek Squad - Best Buy","d9edcc2e-0fdd-415a-8f4d-47fc81a4e82d","AMRUTHABOYAPATI","False","2025-01-21 20:18:34"
"Cart - Best Buy","3cf4a504-d254-40f5-b373-966c1527c1d2","ANVITAD23","False","2025-01-21 04:11:10"
"Deal of the Day: Electronics Deals - Best Buy","5946d7bd-eebf-4eba-8b52-256ae0a9745e","NAGALAKSHMI529","True","2025-01-21 00:17:09"
"Best Buy | Official Online Store | Shop Now &amp; Save","a21a2e2d-f3ba-4b67-b8fe-3ae83e40ede9","SHIVA005_ARCH","True","2025-01-21 06:30:52"
"Track Your Repair - Best Buy","93d7960b-2916-4011-afbc-477ac81029ec","ANVITAD23","False","2025-01-21 10:28:55"
"Best Buy | Official Online Store | Shop Now &amp; Save","bde6e2d4-4f74-4021-b648-7db4d867031d","SHIVA005_ARCH","False","2025-01-21 22:27:37"
"Deal of the Day: Electronics Deals - Best Buy","fe3b586d-b58c-4a5e-9262-01ea37773315","NAGALAKSHMI529","True","2025-01-21 02:37:47"
"Member Deals - Best Buy","acf822e3-0ce0-41ce-a39c-8dc0a701cd20","SRIKANTHPITTA18","True","2025-01-21 16:17:30"
"Best Buy Top Deals","05b2db87-efd4-4329-9c62-58b9348552e8","RTUMMALA999","True","2025-01-21 15:55:53"
"Schedule a Service - Best Buy","05a4a9bd-e2a6-4aec-b63e-316a84f5b6cd","AMRUTHABOYAPATI","False","2025-01-21 12:59:40"
"Deal of the Day: Electronics Deals - Best Buy","2f1273af-3e8f-47f0-89ad-abd404dc97d9","NAGALAKSHMI529","False","2025-01-21 23:26:24"
"Cart - Best Buy","bee95da0-a5d6-4274-b07b-34ecb6766795","SRIKANTHPITTA18","True","2025-01-21 06:26:17"
"Deal of the Day: Electronics Deals - Best Buy","b64a659b-5939-42fd-a850-93b943af59f6","THOTARAVANA3","True","2025-01-21 23:07:07"
"Member Deals - Best Buy","6b4fa101-2ca3-4aa7-b0d2-f122e6096ec5","THOTARAVANA3","False","2025-01-21 00:37:45"
"Track Your Repair - Best Buy","7f463679-e1b7-423f-a1aa-7c824810aeb4","RTUMMALA999","True","2025-01-21 07:54:06"
"Clearance Electronics Outlet - Best Buy","d16aabe4-f5b4-4b29-a1b0-664b32d0cd5c","SASI2025","True","2025-01-21 06:57:05"
"Track Your Repair - Best Buy","ac351856-f2cb-4080-8867-31c536e9bdc0","NANDY_12","False","2025-01-21 17:48:28"
"Track Your Repair - Best Buy","b18cd842-f6c5-455b-8b9f-a6bc067cb4d6","THOTARAVANA3","False","2025-01-21 22:44:36"
"Track Your Repair - Best Buy","194862a5-b793-4ea8-8e37-d0f449db9c7d","ABAGAM","True","2025-01-21 00:45:56"
"Deal of the Day: Electronics Deals - Best Buy","b98ca029-8829-43ca-a11c-1e2e262da00b","ANVITAD23","True","2025-01-21 15:07:41"
"Best Buy Top Deals","9eca6e66-7766-4f72-b5fb-ab9f55b5bc02","NAGALAKSHMI529","True","2025-01-21 02:36:08"
"Best Buy Top Deals","fd5fc258-02c5-4b8a-80d2-506559f32464","ANVITAD23","False","2025-01-21 08:32:12"
"Best Buy | Official Online Store | Shop Now &amp; Save","6fa9bf3a-ac1f-4591-aaf0-49b2c3b89e38","SHIVA005_ARCH","True","2025-01-21 12:53:50"
"Cart - Best Buy","834eaefa-8102-4812-bb2f-2ba8b94828f5","THOTARAVANA3","True","2025-01-21 13:23:58"
"Deal of the Day: Electronics Deals - Best Buy","99497100-8bb7-45a3-9010-608b82ad4e0f","VIJAYCHIMATA","True","2025-01-21 14:27:42"
"Member Deals - Best Buy","25110ce4-9425-46d2-b26c-7dbe9c26f587","VIKATARI","False","2025-01-21 21:13:11"
"Best Buy Top Deals","90083406-39da-4860-a46d-f29211ef3dac","SASI2025","False","2025-01-21 16:22:26"
"Track Your Repair - Best Buy","bcabe591-43e4-4d4d-8940-430fd67dd20c","SRIKANTHPITTA18","True","2025-01-21 06:55:06"
"Best Buy | Official Online Store | Shop Now &amp; Save","8570c1b0-1a20-4bc3-af90-5376173f8027","NANDY_12","True","2025-01-21 03:51:32"
"Member Deals - Best Buy","1a724dc4-fbf7-42e3-8e63-b00ea48e9d60","SRIKANTHPITTA18","True","2025-01-21 10:19:21"
"Track Your Repair - Best Buy","2493b2eb-a38c-4364-b441-18661aa3ad0a","SHIVA005_ARCH","True","2025-01-21 21:30:40"
"Member Deals - Best Buy","33a365d3-7b2b-4870-8ecc-ccb940aa6f51","ABAGAM","True","2025-01-21 23:44:33"
"Best Buy Top Deals","144a24ec-ee4e-4fda-912d-97c18251fb40","SRIKANTHPITTA18","False","2025-01-21 09:10:36"
"Best Buy Support & Customer Service","f16f0ab7-1846-408f-9fd3-b57f1e6930d1","RTUMMALA999","True","2025-01-21 14:34:04"
"Best Buy Support & Customer Service","f6dbb2ef-8b01-4555-b3cc-92ed34a0e788","ABAGAM","False","2025-01-21 21:46:03"
"Member Deals - Best Buy","07551a1b-d9dc-4027-9398-fd3b41200d56","SRIBIGDATA24","False","2025-01-21 01:15:23"
"Best Buy | Official Online Store | Shop Now &amp; Save","b45076f0-66f4-43a4-8ed0-5dbaca5d55d3","SASI2025","True","2025-01-21 00:32:04"
"Track Your Repair - Best Buy","0f3f7583-4e88-4878-84d9-f3a9d5cbec20","BHAVANA916","False","2025-01-21 00:45:10"
"Member Deals - Best Buy","12e49c0a-4b36-4a6c-98d4-f028ea03fc87","SRIKANTHPITTA18","False","2025-01-21 11:01:19"
"Member Deals - Best Buy","3d6cc738-dc46-4ba8-a545-0a842bb5ddc8","MANIDEEPBOYAPATI9","True","2025-01-21 06:09:49"
"Best Buy | Official Online Store | Shop Now &amp; Save","2aee6c9d-c980-44c5-a08d-b566c6ce3d11","SRIKANTHPITTA18","True","2025-01-21 22:07:56"
"Cart - Best Buy","987aa355-ce41-4c82-9f42-dbe5591c72c7","MANIDEEPBOYAPATI9","False","2025-01-21 09:05:04"
"Deal of the Day: Electronics Deals - Best Buy","27c38be9-2581-4f1a-bdcb-33f0e1da9042","ABAGAM","False","2025-01-21 08:40:35"
"Schedule a Service - Best Buy","3ea357a7-7bf3-4288-b7a5-6666652050cc","VIJAYCHIMATA","True","2025-01-21 20:33:11"
"Best Buy Support & Customer Service","604bd510-29c9-4f20-8874-ec1369944b9f","RTUMMALA999","False","2025-01-21 18:22:04"
"Best Buy Top Deals","8fd3bce4-aeda-40b9-a4c7-44567f93c1c7","SHIVA005_ARCH","True","2025-01-21 05:04:33"
"Schedule a Service - Best Buy","49488e82-ed6e-48c0-a087-39fcffc000c7","THOTARAVANA3","False","2025-01-21 14:30:49"
"Best Buy Top Deals","4c1f2fc1-fd8f-489f-88a3-b10a398bdf87","NANDY_12","False","2025-01-21 14:10:39"
"Track Your Repair - Best Buy","97b4cccb-0284-4adf-9f47-d33fad899864","VIJAYCHIMATA","False","2025-01-21 15:55:03"
"Schedule a Service - Best Buy","d67f97ac-f6d7-4e47-bb49-10fbf6599641","NAGALAKSHMI529","True","2025-01-21 08:30:37"
"Schedule a Service - Best Buy","d7ee58de-6203-46ae-b7be-b5e21ad2b01f","SRIKANTHPITTA18","True","2025-01-21 14:43:24"
"Track Your Repair - Best Buy","4e75dd35-7087-4235-b682-a8460b17b42d","MANIDEEPBOYAPATI9","True","2025-01-21 02:01:53"
"Deal of the Day: Electronics Deals - Best Buy","528f13b5-43b8-4501-8a20-3d4c6dc75104","SHIVA005_ARCH","True","2025-01-21 08:06:37"
"Clearance Electronics Outlet - Best Buy","ea7eabe3-e930-44a5-a25e-cf4fa7a4a049","VIKATARI","True","2025-01-21 04:12:04"
"Deal of the Day: Electronics Deals - Best Buy","0cd2c741-4d4d-4219-8771-057dbe37d940","MANIDEEPBOYAPATI9","True","2025-01-21 09:13:10"
"Best Buy Top Deals","147730d6-be43-4661-9346-b994ef87a9d4","MANIDEEPBOYAPATI9","False","2025-01-21 10:06:59"
"Clearance Electronics Outlet - Best Buy","4657f8b2-1365-4641-ac43-e168ac83b2b8","SHIVA005_ARCH","False","2025-01-21 09:07:06"
"Member Deals - Best Buy","5f3837bc-8c0e-453c-a485-5fdf84908e54","MANIDEEPBOYAPATI9","True","2025-01-21 17:59:41"
"Track Your Repair - Best Buy","ae2914b2-7654-40a4-980d-b8dd9d4c9f69","RTUMMALA999","True","2025-01-21 05:31:23"
"Clearance Electronics Outlet - Best Buy","b610b13f-5cb3-4502-b37b-aed5cc91d673","NAGALAKSHMI529","True","2025-01-21 04:14:02"
"Remote Support: Geek Squad - Best Buy","8ebf5641-e636-48a1-8cea-73d7d451159c","THOTARAVANA3","True","2025-01-21 10:04:46"
"Clearance Electronics Outlet - Best Buy","4438ac76-111c-4368-ac05-4bd2dd348fd0","SRIBIGDATA24","True","2025-01-21 14:43:38"
"Track Your Repair - Best Buy","40695793-46b8-4287-b8ff-6884a57ed5c9","AMRUTHABOYAPATI","True","2025-01-21 19:55:17"
"Track Your Repair - Best Buy","58fc7539-24d6-4237-8c56-a6d21a81ecee","SRIKANTHPITTA18","False","2025-01-21 06:36:32"
"Member Deals - Best Buy","b0357424-8001-494f-ae1e-072f0352b8c4","VIJAYCHIMATA","True","2025-01-21 03:37:59"
"Clearance Electronics Outlet - Best Buy","cd4113dd-805b-4d6e-acdb-141a9a5f454a","SHIVA005_ARCH","True","2025-01-21 23:29:32"
"Best Buy | Official Online Store | Shop Now &amp; Save","1a062dd4-4b6d-4f0f-b8c3-dfc874b5237f","ABAGAM","False","2025-01-21 09:12:52"
"Schedule a Service - Best Buy","846e60ee-c0bc-46f0-8fae-0e5bd047010d","MANIDEEPBOYAPATI9","False","2025-01-21 22:02:25"
"Member Deals - Best Buy","b3a4aaea-773a-4a53-bd6e-f4cae364d747","SRIBIGDATA24","False","2025-01-21 16:31:57"
"Remote Support: Geek Squad - Best Buy","ec368111-bb0a-449b-93b4-527a8829c6c5","SHIVA005_ARCH","False","2025-01-21 03:16:56"
"Member Deals - Best Buy","eacdd6cd-38a2-48bf-8c0f-4067e9f4b313","ABAGAM","True","2025-01-21 12:35:23"
"Deal of the Day: Electronics Deals - Best Buy","16f345ee-9525-4251-9831-9f3874b01986","VIKATARI","True","2025-01-21 20:29:15"
"Cart - Best Buy","404e7f93-c783-4df0-ab14-ac107ef641c7","ANVITAD23","True","2025-01-21 05:30:04"
"Deal of the Day: Electronics Deals - Best Buy","5c15ce60-bb4b-4c45-a3f0-2b27987258ba","VIKATARI","False","2025-01-21 16:56:43"
"Clearance Electronics Outlet - Best Buy","9338fd64-f789-496c-8773-d2124ffff068","MANIDEEPBOYAPATI9","True","2025-01-21 23:40:30"
"Remote Support: Geek Squad - Best Buy","8514e0dd-8e7d-49e1-910e-52d171f045f3","SHIVA005_ARCH","False","2025-01-21 19:19:51"
"Schedule a Service - Best Buy","86d8fa9b-e635-42c1-848e-f848affa7682","BHAVANA916","True","2025-01-21 01:31:27"
"Clearance Electronics Outlet - Best Buy","dbd9094e-c7bd-4051-b2fd-888008931d52","NANDY_12","True","2025-01-21 18:57:55"
"Best Buy | Official Online Store | Shop Now &amp; Save","b5ec4970-7d96-442d-9e71-f37829653824","MANIDEEPBOYAPATI9","True","2025-01-21 20:05:36"
"Best Buy Support & Customer Service","82fb675c-2415-449f-84fc-00588d0f5a50","VIKATARI","False","2025-01-21 04:34:49"
"Remote Support: Geek Squad - Best Buy","8c822917-c3fb-413b-9440-bd9627f5a68e","ANVITAD23","True","2025-01-21 12:08:36"
"Best Buy | Official Online Store | Shop Now &amp; Save","34a4ac26-788c-42e2-bdf1-528fadc45861","NANDY_12","False","2025-01-21 13:19:41"
"Schedule a Service - Best Buy","e4d1178b-bb4a-413a-b120-96a6a57c640c","BHAVANA916","False","2025-01-21 01:05:53"
"Best Buy Support & Customer Service","f25d14e0-8379-40a5-98eb-d7d039fb30ef","NANDY_12","False","2025-01-21 21:07:05"
"Clearance Electronics Outlet - Best Buy","d3b98334-7623-4b44-bcf3-267c93aa22f9","SASI2025","True","2025-01-21 09:36:27"
"Best Buy Support & Customer Service","5f677669-b446-4a14-bd98-3197e4f2090d","SRIBIGDATA24","False","2025-01-21 20:20:23"
"Clearance Electronics Outlet - Best Buy","dccf290e-8431-44f4-999c-d16775974002","MANIDEEPBOYAPATI9","False","2025-01-21 05:46:09"
"Deal of the Day: Electronics Deals - Best Buy","0f4adfd3-5ae1-478f-b053-bf160f319d44","VIJAYCHIMATA","True","2025-01-21 17:16:41"
"Track Your Repair - Best Buy","8dc66f46-7f54-46b3-b14a-211ca17d7d4a","NANDY_12","False","2025-01-21 14:06:55"
"Cart - Best Buy","25684fc9-50af-4ed7-a110-293689245c6c","SRIBIGDATA24","True","2025-01-21 00:52:04"
"Cart - Best Buy","4450e302-fde4-4849-89e0-76ae73e64ef6","NANDY_12","True","2025-01-21 04:30:36"
"Clearance Electronics Outlet - Best Buy","8799057c-1a52-4e4f-9bbb-823ac4da3581","SHIVA005_ARCH","True","2025-01-21 05:37:22"
"Schedule a Service - Best Buy","14156459-1b0b-4928-bedc-50e604030d9c","ANVITAD23","True","2025-01-21 22:23:40"
"Clearance Electronics Outlet - Best Buy","13955c55-fcee-4122-90dc-772e36b8af2f","NAGALAKSHMI529","True","2025-01-21 02:21:16"
"Clearance Electronics Outlet - Best Buy","4be64fe1-c1a7-43f0-86ed-65e5abd8eed7","MANIDEEPBOYAPATI9","False","2025-01-21 02:22:56"
"Member Deals - Best Buy","843a7473-c822-4580-80f4-67117b1bb535","VIKATARI","True","2025-01-21 10:09:00"
"Best Buy Support & Customer Service","b258493b-aa33-4adc-bb63-17b45c743190","MANIDEEPBOYAPATI9","False","2025-01-21 20:17:54"
"Remote Support: Geek Squad - Best Buy","e823f282-1e5f-4551-8fa1-454431e3fe36","SRIBIGDATA24","True","2025-01-21 13:22:33"
"Clearance Electronics Outlet - Best Buy","8d3f1567-ae07-437f-8f3e-51cc87d8f75d","AMRUTHABOYAPATI","False","2025-01-21 00:28:10"
"Best Buy Support & Customer Service","4bf8bd59-b974-4907-80ef-abbd2bf4e5b1","BHAVANA916","True","2025-01-21 05:39:12"
"Remote Support: Geek Squad - Best Buy","4383b155-6333-4718-9cdb-c04d26b6b516","THOTARAVANA3","False","2025-01-21 10:31:34"
"Best Buy | Official Online Store | Shop Now &amp; Save","59e14e6e-fe51-4537-9313-98eb05623c7d","BHAVANA916","True","2025-01-21 09:38:31"
"Schedule a Service - Best Buy","947b38e9-89a3-459d-ae65-2d65777497b3","NANDY_12","False","2025-01-21 17:36:08"
"Best Buy | Official Online Store | Shop Now &amp; Save","2f57ff53-b4f0-47e2-8cf2-e3cf74774513","THOTARAVANA3","False","2025-01-21 13:35:18"
"Member Deals - Best Buy","2bfc6274-859f-4084-aca2-cddf04b940a8","SHIVA005_ARCH","False","2025-01-21 10:25:11"
"Remote Support: Geek Squad - Best Buy","8a8d51f9-62cc-40f1-abd8-12080765e9ab","SHIVA005_ARCH","False","2025-01-21 08:34:02"
"Deal of the Day: Electronics Deals - Best Buy","f4148051-2f02-4e88-9cd7-f4ff7f5f4364","AMRUTHABOYAPATI","True","2025-01-21 02:03:17"
"Clearance Electronics Outlet - Best Buy","56b23aaa-2677-45d3-805f-d19c22abda24","NANDY_12","True","2025-01-21 09:47:57"
"Cart - Best Buy","3f2c7030-617b-4a6a-b6a4-f4147f7faf10","THOTARAVANA3","False","2025-01-21 18:44:00"
"Best Buy Top Deals","39e42c72-e221-4b6b-be5d-81ff71f22d6e","NAGALAKSHMI529","False","2025-01-21 17:27:22"
"Best Buy Top Deals","e80597b9-8caf-4b2e-8077-41230309053a","AMRUTHABOYAPATI","True","2025-01-21 01:27:47"
"Remote Support: Geek Squad - Best Buy","5a0084d6-ce98-4558-a9c1-aa7dd86471f4","SRIBIGDATA24","False","2025-01-21 13:28:39"
"Best Buy | Official Online Store | Shop Now &amp; Save","9f403241-b3e3-4f66-9005-0ce421a806b2","SASI2025","True","2025-01-21 07:56:40"
"Remote Support: Geek Squad - Best Buy","78e18e72-fd55-4c4e-97bb-42241d3f38b7","THOTARAVANA3","False","2025-01-21 18:24:23"
"Schedule a Service - Best Buy","6d6991f1-7f9e-41d7-9594-9763330af165","AMRUTHABOYAPATI","False","2025-01-21 18:05:40"
"Remote Support: Geek Squad - Best Buy","6a88bb40-0fa4-4244-a194-5a8a9f3a2974","SHIVA005_ARCH","True","2025-01-21 23:03:47"
"Member Deals - Best Buy","485461cb-101d-44a0-b7a5-1576533f7654","RTUMMALA999","True","2025-01-21 02:55:41"
"Track Your Repair - Best Buy","9a826233-9059-4feb-9d92-05db97c241c6","NANDY_12","False","2025-01-21 01:46:02"
"Best Buy Support & Customer Service","48d87307-f1f9-4898-bc82-2bbc96aa4f4b","SRIKANTHPITTA18","False","2025-01-21 06:50:20"
"Clearance Electronics Outlet - Best Buy","ba8b6c80-9b7b-469b-a86b-d991d24991ef","RTUMMALA999","True","2025-01-21 01:59:22"
"Best Buy | Official Online Store | Shop Now &amp; Save","412ee214-6030-42be-91c0-7e31bbb1979e","VIKATARI","False","2025-01-21 05:49:05"
"Member Deals - Best Buy","1b7f0094-71e5-42c1-9c26-9c9cf6370043","SASI2025","False","2025-01-21 22:45:42"
"Best Buy Support & Customer Service","6b7db04c-4173-41c6-8215-7caa8d96bb70","MANIDEEPBOYAPATI9","True","2025-01-21 21:51:11"
"Deal of the Day: Electronics Deals - Best Buy","798ffe44-55b6-45d1-9800-b3131bcc2a3c","SHIVA005_ARCH","False","2025-01-21 17:25:01"
"Cart - Best Buy","af41488e-39f3-4aa3-be0c-c0e8a3af54b8","THOTARAVANA3","False","2025-01-21 01:23:55"
"Clearance Electronics Outlet - Best Buy","1c48f252-484a-4113-837d-e98950222846","VIKATARI","True","2025-01-21 17:53:20"
"Schedule a Service - Best Buy","3a2c8700-fa1c-4f23-8f1a-2f75fcf8f045","SHIVA005_ARCH","True","2025-01-21 19:48:49"
"Cart - Best Buy","297dafb3-2e26-431e-8290-1d24ea3af626","NAGALAKSHMI529","False","2025-01-21 17:03:44"
"Best Buy Top Deals","70a4aaf0-35ea-4ba3-8aba-f3ac8e84cc36","NAGALAKSHMI529","False","2025-01-21 08:51:23"
"Member Deals - Best Buy","c0add7d9-9892-410f-b582-28283455ed38","RTUMMALA999","True","2025-01-21 06:12:54"
"Member Deals - Best Buy","f39e9ceb-e194-4d38-bdf8-70264672be5b","NAGALAKSHMI529","True","2025-01-21 06:27:44"
"Deal of the Day: Electronics Deals - Best Buy","bd26dc7e-e76a-4b03-ad91-569063d0ba52","SHIVA005_ARCH","False","2025-01-21 22:21:29"
"Deal of the Day: Electronics Deals - Best Buy","570c7d19-61b6-4c86-b2f9-03766df29f58","NAGALAKSHMI529","False","2025-01-21 09:33:25"
"Member Deals - Best Buy","f89a892e-5a60-449c-a820-e7e1a451db31","ANVITAD23","False","2025-01-21 01:08:43"
"Schedule a Service - Best Buy","97ab1bed-7bc3-40e9-96e0-6bb9535c049d","THOTARAVANA3","True","2025-01-21 03:50:19"
"Clearance Electronics Outlet - Best Buy","9793735b-3b48-487a-85b6-644a80c71b9e","SRIKANTHPITTA18","True","2025-01-21 11:55:35"
"Member Deals - Best Buy","25c293a1-b3a2-4fe2-a1e7-6ef0da6a640f","SHIVA005_ARCH","False","2025-01-21 16:05:40"
"Clearance Electronics Outlet - Best Buy","cc1d6d16-0867-4ebf-a280-993c1d7b7e85","VIKATARI","True","2025-01-21 16:01:08"
"Best Buy Support & Customer Service","362b5032-323c-4722-8f8c-f627acb3f1d5","SRIBIGDATA24","False","2025-01-21 14:54:08"
"Schedule a Service - Best Buy","c01ae6f8-6f27-478b-bc16-7bf098fe1f03","RTUMMALA999","False","2025-01-21 21:45:09"
"Best Buy | Official Online Store | Shop Now &amp; Save","12cb6df7-e0c6-4fef-a2ef-86af6502ac6e","NAGALAKSHMI529","False","2025-01-21 09:45:45"
"Best Buy Support & Customer Service","1121ab02-c6a1-4f8f-abf4-6690e10344dc","VIJAYCHIMATA","True","2025-01-21 01:56:45"
"Best Buy Top Deals","f21184a6-8772-48a2-8039-e3160a602a16","NANDY_12","False","2025-01-21 02:00:45"
"Remote Support: Geek Squad - Best Buy","c5b23452-c3e0-4a77-be27-e9551eb35798","BHAVANA916","True","2025-01-21 20:27:19"
"Clearance Electronics Outlet - Best Buy","e0436ca1-b81f-4d90-863b-c2f20c3b6c10","ABAGAM","False","2025-01-21 15:38:11"
"Clearance Electronics Outlet - Best Buy","45a8cfea-c411-4fc1-aec0-6388bc1e028a","RTUMMALA999","True","2025-01-21 11:09:53"
"Cart - Best Buy","870b1c1e-148a-4c99-980a-d32fdd0f1abe","MANIDEEPBOYAPATI9","False","2025-01-21 13:50:07"
"Deal of the Day: Electronics Deals - Best Buy","6c891e21-3e21-41e8-8030-a924219aa465","VIJAYCHIMATA","True","2025-01-21 20:59:16"
"Remote Support: Geek Squad - Best Buy","45d2cf68-e660-4f21-827f-5352eb5cb88f","MANIDEEPBOYAPATI9","True","2025-01-21 14:49:18"
"Track Your Repair - Best Buy","c333d3cd-a16c-4960-876e-81b84099c4d1","AMRUTHABOYAPATI","True","2025-01-21 07:42:11"
"Cart - Best Buy","9ec10a2f-6b97-4cc1-b166-175eab0ba5e7","ABAGAM","False","2025-01-21 03:20:52"
"Member Deals - Best Buy","5e2805db-fd7f-49f9-99f3-a3f6c8b45689","RTUMMALA999","True","2025-01-21 09:31:32"
"Clearance Electronics Outlet - Best Buy","0702b87b-f7d4-4c7e-80cf-8091994ef12c","BHAVANA916","True","2025-01-21 01:13:44"
"Remote Support: Geek Squad - Best Buy","23b644f1-5cbf-42b7-9994-22b7fab10a9c","AMRUTHABOYAPATI","True","2025-01-21 10:29:29"
"Schedule a Service - Best Buy","0b7de13b-afc7-484e-8ae6-8b18363d8f29","SASI2025","True","2025-01-21 01:38:37"
"Track Your Repair - Best Buy","be6cd6fa-7e02-4aec-8e69-9315270e2f71","RTUMMALA999","True","2025-01-21 09:45:44"
"Track Your Repair - Best Buy","f7c48538-9736-4c30-b2a0-07c1287a1635","ABAGAM","False","2025-01-21 20:49:04"
"Member Deals - Best Buy","f368e590-4c1c-4885-8cfa-bdf470af4242","SHIVA005_ARCH","True","2025-01-21 01:48:28"
"Clearance Electronics Outlet - Best Buy","36f047e6-0f0d-4644-ba36-b8ad8e1c2e0b","NANDY_12","False","2025-01-21 06:47:54"
"Track Your Repair - Best Buy","9ab6d062-4279-44f4-930b-a9e2627a7673","BHAVANA916","False","2025-01-21 17:56:05"
"Cart - Best Buy","700e8ca1-daea-42e5-becf-b1b09c7410cb","NANDY_12","True","2025-01-21 10:00:56"
"Best Buy | Official Online Store | Shop Now &amp; Save","a0e900fe-d8f3-465b-a327-a89272cddb14","RTUMMALA999","False","2025-01-21 09:23:49"
"Track Your Repair - Best Buy","660991d0-2147-4f14-a100-7abea40c1f7b","SRIKANTHPITTA18","False","2025-01-21 22:36:42"
"Cart - Best Buy","c200875a-b36d-4f2f-9c6b-1ee7ded2f844","VIKATARI","True","2025-01-21 19:08:01"
"Deal of the Day: Electronics Deals - Best Buy","5b3b9a2d-05c4-4c8a-b107-9b0ecbd5143e","RTUMMALA999","True","2025-01-21 02:36:34"
"Best Buy Support & Customer Service","b940be3e-3e53-4d4b-8e4c-fe62395fcc5d","SASI2025","False","2025-01-21 12:09:29"
"Best Buy Top Deals","76439d1d-1b67-413d-9154-e3c5263713ad","VIKATARI","False","2025-01-21 20:11:26"
"Deal of the Day: Electronics Deals - Best Buy","f5d5f6fb-d58f-4608-8867-0a6958c9650d","ABAGAM","True","2025-01-21 20:33:57"
"Best Buy Support & Customer Service","620c571e-3aac-46fc-aed9-e345d9b8221b","THOTARAVANA3","True","2025-01-21 11:51:16"
"Best Buy | Official Online Store | Shop Now &amp; Save","7cba3f6f-50f9-4355-b068-a983fa12ab2d","AMRUTHABOYAPATI","True","2025-01-21 21:21:17"
"Cart - Best Buy","ccaba11a-d710-4ddb-8dfd-2cf561d4dc13","ANVITAD23","False","2025-01-21 09:57:10"
"Best Buy | Official Online Store | Shop Now &amp; Save","80e97cdd-4bdf-4861-bfdd-f7afdc43abd9","SASI2025","True","2025-01-21 02:27:19"
"Track Your Repair - Best Buy","ce14f173-3bdd-4024-a071-bbd4e67fb789","VIKATARI","False","2025-01-21 13:25:06"
